ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpMax60,PrecpMax60Time,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount
01,1004.2 ,1007.2 ,1006.1 ,2020-07-01 21:57 ,1002.8 ,2020-07-01 04:15 ,29.1 ,31.9 ,2020-07-01 15:08 ,27.0 ,2020-07-01 00:01 ,25.1 ,80 ,65 ,2020-07-01 08:37 ,3.2 ,130 ,10.6 ,170 ,2020-07-01 09:10 ,5.0 ,0.8 ,2.0 ,2020-07-01 09:11 ,2.5 ,2020-07-01 09:23 ,3.8 ,28.2 ,13.64 ,30.4 ,... ,7 ,2020-07-01 12:00 ,8.1 
02,1005.8 ,1008.8 ,1008.3 ,2020-07-02 21:31 ,1004.3 ,2020-07-02 02:58 ,29.2 ,34.1 ,2020-07-02 11:02 ,26.6 ,2020-07-02 16:27 ,24.5 ,76 ,52 ,2020-07-02 11:03 ,3.4 ,130 ,12.8 ,280 ,2020-07-02 16:14 ,3.0 ,0.4 ,2.5 ,2020-07-02 16:18 ,2.5 ,2020-07-02 16:18 ,6.3 ,46.7 ,17.76 ,32.5 ,... ,12 ,2020-07-02 12:00 ,8.1 
03,1007.8 ,1010.9 ,1009.8 ,2020-07-03 21:23 ,1006.6 ,2020-07-03 16:04 ,30.2 ,34.4 ,2020-07-03 11:51 ,27.2 ,2020-07-03 02:29 ,24.3 ,72 ,57 ,2020-07-03 09:31 ,3.1 ,130 ,11.4 ,190 ,2020-07-03 11:58 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,7.5 ,55.7 ,21.91 ,38.1 ,... ,12 ,2020-07-03 13:00 ,7.1 
04,1007.4 ,1010.4 ,1009.1 ,2020-07-04 00:01 ,1005.3 ,2020-07-04 15:52 ,30.5 ,34.5 ,2020-07-04 11:47 ,27.9 ,2020-07-04 05:00 ,24.8 ,72 ,50 ,2020-07-04 11:25 ,2.1 ,270 ,7.8 ,220 ,2020-07-04 12:27 ,2.5 ,0.5 ,1.5 ,2020-07-04 22:02 ,2.5 ,2020-07-04 21:45 ,10.3 ,76.5 ,22.14 ,45.6 ,... ,12 ,2020-07-04 12:00 ,8.1 
05,1005.6 ,1008.6 ,1007.4 ,2020-07-05 00:01 ,1004.2 ,2020-07-05 16:16 ,30.5 ,33.7 ,2020-07-05 12:16 ,28.0 ,2020-07-05 05:06 ,24.0 ,69 ,49 ,2020-07-05 10:33 ,2.3 ,250 ,9.3 ,220 ,2020-07-05 13:00 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,10.9 ,81.0 ,24.99 ,29.4 ,... ,12 ,2020-07-05 13:00 ,5.4 
06,1006.2 ,1009.2 ,1008.3 ,2020-07-06 22:30 ,1004.3 ,2020-07-06 02:13 ,29.9 ,33.5 ,2020-07-06 13:08 ,27.8 ,2020-07-06 03:57 ,23.8 ,71 ,51 ,2020-07-06 13:13 ,2.6 ,240 ,8.5 ,190 ,2020-07-06 09:05 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,9.2 ,68.4 ,20.26 ,36.3 ,... ,11 ,2020-07-06 14:00 ,6.0 
07,1008.0 ,1011.1 ,1009.2 ,2020-07-07 07:35 ,1007.0 ,2020-07-07 16:16 ,30.0 ,33.8 ,2020-07-07 12:21 ,25.6 ,2020-07-07 04:10 ,24.5 ,74 ,51 ,2020-07-07 15:22 ,2.3 ,190 ,8.6 ,160 ,2020-07-07 04:05 ,22.0 ,1.4 ,11.5 ,2020-07-07 03:57 ,19.0 ,2020-07-07 03:17 ,8.0 ,59.5 ,22.77 ,43.8 ,... ,11 ,2020-07-07 12:00 ,6.9 
08,1005.7 ,1008.7 ,1007.6 ,2020-07-08 00:10 ,1004.0 ,2020-07-08 15:53 ,30.3 ,33.6 ,2020-07-08 11:43 ,28.3 ,2020-07-08 03:45 ,24.9 ,73 ,54 ,2020-07-08 13:05 ,2.4 ,160 ,8.1 ,220 ,2020-07-08 15:17 ,0.5 ,0.3 ,0.5 ,2020-07-08 10:04 ,0.5 ,2020-07-08 10:04 ,7.8 ,58.0 ,21.97 ,45.6 ,... ,13 ,2020-07-08 12:00 ,6.8 
09,1003.8 ,1006.8 ,1004.9 ,2020-07-09 23:00 ,1003.0 ,2020-07-09 04:33 ,30.5 ,33.7 ,2020-07-09 11:07 ,27.8 ,2020-07-09 07:04 ,24.7 ,72 ,52 ,2020-07-09 11:02 ,2.7 ,160 ,8.4 ,190 ,2020-07-09 15:12 ,0.5 ,0.5 ,0.5 ,2020-07-09 05:13 ,0.5 ,2020-07-09 04:23 ,4.2 ,31.3 ,18.40 ,38.8 ,... ,11 ,2020-07-09 11:00 ,7.4 
10,1005.5 ,1008.5 ,1006.8 ,2020-07-10 11:06 ,1003.4 ,2020-07-10 02:58 ,31.2 ,34.4 ,2020-07-10 11:49 ,28.4 ,2020-07-10 05:33 ,24.5 ,68 ,51 ,2020-07-10 12:42 ,2.2 ,200 ,8.3 ,220 ,2020-07-10 11:16 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,11.1 ,82.7 ,25.66 ,51.9 ,... ,12 ,2020-07-10 13:00 ,6.9 
