ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpMax60,PrecpMax60Time,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount
01,1022.4 ,1023.7 ,1024.3 ,2012-01-01 09:29 ,1020.7 ,2012-01-01 12:41 ,15.3 ,16.0 ,2012-01-01 09:45 ,14.6 ,2012-01-01 06:42 ,10.3 ,73 ,61 ,2012-01-01 23:14 ,2.3 ,90 ,9.3 ,50 ,2012-01-01 22:40 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,0.0 ,0.0 ,0.02 ,7.6 ,0.8 ,... ,... ,10.0 
02,1020.5 ,1021.8 ,1022.9 ,2012-01-02 08:29 ,1018.6 ,2012-01-02 13:48 ,15.6 ,17.3 ,2012-01-02 10:26 ,14.4 ,2012-01-02 04:31 ,8.9 ,65 ,54 ,2012-01-02 03:49 ,2.8 ,90 ,9.4 ,90 ,2012-01-02 11:53 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,0.2 ,1.9 ,3.65 ,8.4 ,0.8 ,... ,... ,8.3 
03,1019.8 ,1021.1 ,1023.6 ,2012-01-03 23:53 ,1017.4 ,2012-01-03 13:19 ,16.4 ,19.8 ,2012-01-03 11:02 ,13.6 ,2012-01-03 23:45 ,12.1 ,76 ,65 ,2012-01-03 11:02 ,3.2 ,80 ,9.8 ,80 ,2012-01-03 15:19 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,1.0 ,9.5 ,7.00 ,9.8 ,-0.8 ,... ,... ,9.1 
04,1026.2 ,1027.5 ,1029.1 ,2012-01-04 09:31 ,1023.1 ,2012-01-04 01:16 ,10.6 ,13.6 ,2012-01-04 00:03 ,9.1 ,2012-01-04 15:04 ,7.7 ,82 ,73 ,2012-01-04 00:15 ,2.7 ,80 ,9.2 ,70 ,2012-01-04 21:53 ,7.5 ,15.5 ,0.5 ,2012-01-04 02:44 ,1.5 ,2012-01-04 02:16 ,0.0 ,0.0 ,0.23 ,6.8 ,-0.6 ,... ,... ,10.0 
05,1023.2 ,1024.5 ,1026.3 ,2012-01-05 09:49 ,1019.9 ,2012-01-05 22:42 ,12.2 ,14.8 ,2012-01-05 23:00 ,10.3 ,2012-01-05 04:28 ,9.9 ,86 ,77 ,2012-01-05 00:17 ,2.7 ,80 ,8.7 ,80 ,2012-01-05 01:49 ,15.0 ,18.8 ,1.5 ,2012-01-05 10:01 ,4.0 ,2012-01-05 09:53 ,0.0 ,0.0 ,1.79 ,7.9 ,-0.6 ,... ,... ,9.9 
06,1021.3 ,1022.6 ,1024.6 ,2012-01-06 21:37 ,1018.9 ,2012-01-06 03:03 ,15.1 ,17.3 ,2012-01-06 13:18 ,13.9 ,2012-01-06 06:02 ,14.3 ,95 ,86 ,2012-01-06 00:01 ,1.2 ,80 ,7.5 ,80 ,2012-01-06 23:25 ,41.5 ,23.3 ,2.5 ,2012-01-06 14:49 ,6.0 ,2012-01-06 14:04 ,0.0 ,0.0 ,2.42 ,5.5 ,-1.0 ,... ,... ,9.9 
07,1024.4 ,1025.7 ,1026.3 ,2012-01-07 09:10 ,1023.0 ,2012-01-07 14:39 ,16.0 ,18.4 ,2012-01-07 12:58 ,14.3 ,2012-01-07 05:51 ,14.0 ,88 ,72 ,2012-01-07 13:29 ,3.7 ,80 ,10.8 ,80 ,2012-01-07 10:35 ,T ,5.1 ,T ,2012-01-07 02:04 ,T ,2012-01-07 01:34 ,0.3 ,2.8 ,5.93 ,9.3 ,-0.9 ,... ,... ,9.9 
08,1022.5 ,1023.8 ,1024.2 ,2012-01-08 08:56 ,1020.4 ,2012-01-08 14:34 ,17.3 ,19.4 ,2012-01-08 14:29 ,16.2 ,2012-01-08 00:01 ,15.2 ,87 ,78 ,2012-01-08 15:23 ,1.3 ,100 ,6.3 ,80 ,2012-01-08 16:00 ,2.0 ,12.7 ,0.5 ,2012-01-08 00:43 ,1.0 ,2012-01-08 06:34 ,0.0 ,0.0 ,2.84 ,8.3 ,-0.8 ,... ,... ,9.9 
09,1022.4 ,1023.7 ,1024.7 ,2012-01-09 09:57 ,1020.9 ,2012-01-09 14:40 ,17.1 ,18.8 ,2012-01-09 13:10 ,16.0 ,2012-01-09 07:12 ,13.9 ,82 ,74 ,2012-01-09 14:03 ,3.2 ,80 ,10.6 ,130 ,2012-01-09 12:23 ,1.5 ,2.2 ,0.5 ,2012-01-09 06:40 ,1.1 ,2012-01-09 06:10 ,0.0 ,0.0 ,5.72 ,10.1 ,0.9 ,... ,... ,9.9 
10,1021.8 ,1023.1 ,1023.4 ,2012-01-10 22:13 ,1019.8 ,2012-01-10 13:54 ,17.7 ,20.8 ,2012-01-10 12:04 ,16.7 ,2012-01-10 00:20 ,12.7 ,73 ,65 ,2012-01-10 12:04 ,3.3 ,80 ,9.9 ,100 ,2012-01-10 13:36 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,0.7 ,6.6 ,7.08 ,10.8 ,1.1 ,... ,... ,9.6 
11,1025.2 ,1026.5 ,1027.1 ,2012-01-11 19:10 ,1023.0 ,2012-01-11 01:33 ,15.9 ,17.2 ,2012-01-11 11:45 ,14.8 ,2012-01-11 20:01 ,10.1 ,69 ,63 ,2012-01-11 11:27 ,3.3 ,80 ,11.1 ,50 ,2012-01-11 18:39 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,0.0 ,0.0 ,1.91 ,9.5 ,-1.6 ,... ,... ,10.0 
12,1022.0 ,1023.3 ,1025.2 ,2012-01-12 00:05 ,1018.9 ,2012-01-12 14:10 ,16.4 ,20.0 ,2012-01-12 13:28 ,14.7 ,2012-01-12 07:24 ,12.5 ,78 ,67 ,2012-01-12 14:00 ,4.3 ,80 ,12.5 ,60 ,2012-01-12 09:17 ,T ,0.5 ,T ,2012-01-12 07:02 ,T ,2012-01-12 07:02 ,0.8 ,7.5 ,7.54 ,10.1 ,1.5 ,... ,... ,9.9 
13,1018.8 ,1020.1 ,1021.5 ,2012-01-13 09:36 ,1016.6 ,2012-01-13 22:58 ,17.9 ,19.5 ,2012-01-13 10:47 ,16.2 ,2012-01-13 04:05 ,15.4 ,85 ,79 ,2012-01-13 12:31 ,2.4 ,70 ,10.4 ,70 ,2012-01-13 13:14 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,0.0 ,0.0 ,3.52 ,11.0 ,1.2 ,... ,... ,10.0 
14,1013.7 ,1015.0 ,1017.0 ,2012-01-14 00:14 ,1010.9 ,2012-01-14 15:04 ,20.2 ,24.6 ,2012-01-14 13:23 ,17.8 ,2012-01-14 23:59 ,17.3 ,84 ,65 ,2012-01-14 13:26 ,1.9 ,70 ,6.8 ,80 ,2012-01-14 00:06 ,2.5 ,2.9 ,1.0 ,2012-01-14 20:05 ,1.5 ,2012-01-14 19:23 ,1.4 ,13.1 ,8.37 ,8.0 ,-1.0 ,... ,... ,9.6 
