ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpMax60,PrecpMax60Time,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount
01,1006.5 ,1007.6 ,1007.7 ,2021-06-01 21:32 ,1005.1 ,2021-06-01 03:14 ,28.8 ,32.6 ,2021-06-01 11:00 ,24.8 ,2021-06-01 05:35 ,24.6 ,79 ,62 ,2021-06-01 11:06 ,2.6 ,140 ,11.7 ,260 ,2021-06-01 12:36 ,63.5 ,1.4 ,15.0 ,2021-06-01 03:12 ,38.5 ,2021-06-01 04:22 ,5.2 ,38.7 ,16.37 ,... ,... ,... ,... ,... 
02,1007.3 ,1008.4 ,1008.8 ,2021-06-02 21:46 ,1005.4 ,2021-06-02 15:49 ,30.3 ,34.5 ,2021-06-02 12:07 ,27.0 ,2021-06-02 05:21 ,24.3 ,71 ,55 ,2021-06-02 16:15 ,2.7 ,170 ,11.0 ,240 ,2021-06-02 14:02 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,11.3 ,84.1 ,26.34 ,... ,... ,... ,... ,... 
03,1005.8 ,1006.9 ,1008.1 ,2021-06-03 00:05 ,1003.3 ,2021-06-03 16:45 ,30.6 ,34.0 ,2021-06-03 13:53 ,27.6 ,2021-06-03 04:44 ,25.1 ,73 ,63 ,2021-06-03 12:45 ,3.2 ,220 ,10.0 ,200 ,2021-06-03 19:51 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,10.1 ,75.2 ,23.14 ,... ,... ,... ,... ,... 
04,1003.2 ,1004.3 ,1005.3 ,2021-06-04 07:04 ,1000.0 ,2021-06-04 15:51 ,30.6 ,34.3 ,2021-06-04 13:33 ,27.7 ,2021-06-04 23:50 ,25.0 ,73 ,54 ,2021-06-04 15:46 ,4.2 ,160 ,10.9 ,210 ,2021-06-04 13:40 ,0.5 ,0.1 ,0.5 ,2021-06-04 21:30 ,0.5 ,2021-06-04 21:30 ,8.3 ,61.7 ,21.18 ,... ,... ,... ,... ,... 
05,1003.7 ,1004.8 ,1005.7 ,2021-06-05 08:43 ,1002.1 ,2021-06-05 03:19 ,26.5 ,29.5 ,2021-06-05 14:12 ,24.8 ,2021-06-05 19:34 ,24.8 ,91 ,75 ,2021-06-05 14:25 ,3.1 ,140 ,16.8 ,180 ,2021-06-05 18:56 ,150.5 ,3.9 ,15.5 ,2021-06-05 15:40 ,42.0 ,2021-06-05 18:40 ,0.1 ,0.7 ,4.62 ,... ,... ,... ,... ,... 
06,1005.1 ,1006.2 ,1007.6 ,2021-06-06 19:36 ,1002.3 ,2021-06-06 02:11 ,25.0 ,26.0 ,2021-06-06 06:31 ,24.0 ,2021-06-06 17:12 ,24.2 ,95 ,86 ,2021-06-06 23:02 ,4.0 ,150 ,11.6 ,180 ,2021-06-06 15:01 ,163.5 ,4.3 ,15.0 ,2021-06-06 02:19 ,42.0 ,2021-06-06 01:57 ,0.0 ,0.0 ,2.63 ,... ,... ,... ,... ,... 
07,1008.5 ,1009.6 ,1010.4 ,2021-06-07 09:56 ,1006.5 ,2021-06-07 01:57 ,27.1 ,30.1 ,2021-06-07 14:41 ,24.8 ,2021-06-07 01:16 ,23.1 ,79 ,61 ,2021-06-07 14:45 ,2.3 ,170 ,11.5 ,240 ,2021-06-07 09:19 ,1.0 ,0.1 ,1.0 ,2021-06-07 09:33 ,1.0 ,2021-06-07 09:33 ,0.9 ,6.7 ,9.49 ,... ,... ,... ,... ,... 
08,1008.9 ,1010.0 ,1010.3 ,2021-06-08 09:40 ,1006.6 ,2021-06-08 15:42 ,28.4 ,33.1 ,2021-06-08 13:02 ,25.8 ,2021-06-08 04:58 ,24.3 ,79 ,61 ,2021-06-08 12:17 ,2.3 ,40 ,8.8 ,240 ,2021-06-08 15:52 ,T ,0.2 ,T ,2021-06-08 19:39 ,T ,2021-06-08 19:39 ,8.1 ,60.1 ,23.20 ,... ,... ,... ,... ,... 
09,1007.5 ,1008.6 ,1009.2 ,2021-06-09 00:01 ,1005.5 ,2021-06-09 15:30 ,29.0 ,33.3 ,2021-06-09 12:11 ,26.1 ,2021-06-09 00:42 ,23.9 ,75 ,54 ,2021-06-09 12:33 ,2.1 ,20 ,9.2 ,280 ,2021-06-09 14:31 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,9.1 ,67.5 ,23.02 ,... ,... ,... ,... ,... 
10,1006.1 ,1007.2 ,1008.1 ,2021-06-10 00:01 ,1004.2 ,2021-06-10 15:35 ,29.0 ,32.6 ,2021-06-10 13:34 ,26.5 ,2021-06-10 05:13 ,24.4 ,77 ,59 ,2021-06-10 11:36 ,2.0 ,120 ,8.6 ,280 ,2021-06-10 14:19 ,6.5 ,0.3 ,5.5 ,2021-06-10 18:44 ,6.5 ,2021-06-10 18:42 ,4.9 ,36.3 ,14.65 ,... ,... ,... ,... ,... 
11,1006.9 ,1008.0 ,1010.0 ,2021-06-11 22:22 ,1005.2 ,2021-06-11 05:15 ,29.4 ,33.2 ,2021-06-11 13:20 ,26.3 ,2021-06-11 05:36 ,24.5 ,76 ,57 ,2021-06-11 12:14 ,1.9 ,140 ,8.9 ,40 ,2021-06-11 14:33 ,0.5 ,0.1 ,0.5 ,2021-06-11 17:19 ,0.5 ,2021-06-11 17:19 ,7.9 ,58.6 ,21.51 ,... ,... ,... ,... ,... 
12,1009.4 ,1010.5 ,1011.5 ,2021-06-12 22:25 ,1007.9 ,2021-06-12 15:57 ,29.6 ,33.6 ,2021-06-12 14:14 ,27.0 ,2021-06-12 04:32 ,24.9 ,76 ,59 ,2021-06-12 15:21 ,2.1 ,140 ,11.4 ,230 ,2021-06-12 15:25 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,7.3 ,54.1 ,21.98 ,... ,... ,... ,... ,... 
13,1009.0 ,1010.1 ,1011.2 ,2021-06-13 00:01 ,1006.4 ,2021-06-13 16:00 ,29.8 ,34.0 ,2021-06-13 13:30 ,26.8 ,2021-06-13 04:41 ,24.7 ,75 ,58 ,2021-06-13 13:26 ,2.1 ,130 ,8.3 ,270 ,2021-06-13 16:02 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,10.8 ,80.0 ,26.59 ,... ,... ,... ,... ,... 
14,1006.4 ,1007.5 ,1008.8 ,2021-06-14 00:01 ,1004.5 ,2021-06-14 17:23 ,29.9 ,33.8 ,2021-06-14 11:43 ,26.5 ,2021-06-14 05:27 ,24.5 ,73 ,56 ,2021-06-14 13:04 ,2.3 ,270 ,8.8 ,300 ,2021-06-14 12:08 ,0.0 ,0.0 ,0.0 ,... ,0.0 ,... ,10.6 ,78.5 ,24.57 ,... ,... ,... ,... ,... 
15,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 
16,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 
17,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 
18,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 
19,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 
20,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 
21,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 
22,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 
23,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 
24,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 
25,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 
26,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 
27,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 
28,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 
29,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 
30,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... ,... 
